$ Aurora File: n25x10.gtr.au.dat	Date: 	Misc: 
$ Atem File: n25x10.gtr
VARIABLE W = 2.5e-05
VARIABLE L = 1e-05
VARIABLE T = 25
VARIABLE REGION = 0 

TABLE VGS  VBS  VDS  ID  
2.200000e+00   -2.000000e+00   3.300000e+00   3.028100e-04   
2.300000e+00   -2.000000e+00   3.300000e+00   3.470600e-04   
2.400000e+00   -2.000000e+00   3.300000e+00   3.936100e-04   
2.500000e+00   -2.000000e+00   3.300000e+00   4.419700e-04   
2.600000e+00   -2.000000e+00   3.300000e+00   4.927400e-04   
2.700000e+00   -2.000000e+00   3.300000e+00   5.453700e-04   
2.800000e+00   -2.000000e+00   3.300000e+00   5.992300e-04   
2.900000e+00   -2.000000e+00   3.300000e+00   6.551300e-04   
3.000000e+00   -2.000000e+00   3.300000e+00   7.120100e-04   
3.100000e+00   -2.000000e+00   3.300000e+00   7.706100e-04   
3.200000e+00   -2.000000e+00   3.300000e+00   8.303500e-04   
3.300000e+00   -2.000000e+00   3.300000e+00   8.906800e-04   
0.000000e+00   -3.000000e+00   3.300000e+00   2.940000e-12   
1.000000e-01   -3.000000e+00   3.300000e+00   2.530000e-12   
2.000000e-01   -3.000000e+00   3.300000e+00   2.330000e-12   
3.000000e-01   -3.000000e+00   3.300000e+00   2.200000e-12   
4.000000e-01   -3.000000e+00   3.300000e+00   2.120000e-12   
5.000000e-01   -3.000000e+00   3.300000e+00   2.130000e-12   
6.000000e-01   -3.000000e+00   3.300000e+00   4.120000e-12   
7.000000e-01   -3.000000e+00   3.300000e+00   6.580000e-11   
8.000000e-01   -3.000000e+00   3.300000e+00   1.759900e-09   
9.000000e-01   -3.000000e+00   3.300000e+00   4.251900e-08   
1.000000e+00   -3.000000e+00   3.300000e+00   5.771200e-07   
1.100000e+00   -3.000000e+00   3.300000e+00   2.907600e-06   
1.200000e+00   -3.000000e+00   3.300000e+00   8.129400e-06   
1.300000e+00   -3.000000e+00   3.300000e+00   1.666500e-05   
1.400000e+00   -3.000000e+00   3.300000e+00   2.855400e-05   
1.500000e+00   -3.000000e+00   3.300000e+00   4.398900e-05   
1.600000e+00   -3.000000e+00   3.300000e+00   6.285100e-05   
1.700000e+00   -3.000000e+00   3.300000e+00   8.490300e-05   
1.800000e+00   -3.000000e+00   3.300000e+00   1.104100e-04   
1.900000e+00   -3.000000e+00   3.300000e+00   1.388300e-04   
2.000000e+00   -3.000000e+00   3.300000e+00   1.704900e-04   
2.100000e+00   -3.000000e+00   3.300000e+00   2.051100e-04   
